animal_id;name;breed;species;age;gender;sos;image_url;shelter
144277;JILA;Chow chow;Chien;senior;female;true;https://www.la-spa.fr/app/app/uploads/animals/144277/jila-144277-673241b2e6dd8.jpg;La SPA - Refuge de Brugheas – Vichy
48128;Narcos;Croisé / Autre, Rottweiler;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/48128/narcos-48128-673afc539eb64.jpg;La SPA - Refuge de Rennes
135983;LENNY;Boxer;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/135983/lenny-135983-672e33958ed09.jpg;La SPA - Refuge de Morée – Jean Leriche
144270;MARVEL;Dogue;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/144270/marvel-144270-674189168eb24.jpg;La SPA - Refuge de Brugheas – Vichy
80107;JACK;American staffordshire;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/80107/jack-80107-674a028c7f2e6.jpg;La SPA - Refuge de Nantes-Bouguenais
136858;PITA VAA24304;Croisé / Autre, StaffordShire bull terrier;Chien;adult;female;true;https://www.la-spa.fr/app/app/uploads/animals/136858/pita-vaa24304-136858-66e83ed9d8bb5.jpg;La SPA - Refuge de Vaux-Le-Penil
30215;KHEOPS;Croisé / Autre, Dogue;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/30215/kheops-30215-672ba295b8c02.jpg;La SPA - Refuge de Luynes – Tours
122464;FLASH;Croisé / Autre, Setter anglais, Grand bleu de Gascogne;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/122464/flash-122464-66966d5b7d1e2.jpg;La SPA - Refuge de Vallerargues – Alès
141054;Jocker;Berger belge Malinois;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/141054/jocker-141054-6730a0482a046.jpg;La SPA - Refuge de Cabourg
142833;BANDIT;Croisé / Autre, Border Collie;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/142833/bandit-142833-673aeb7e9e28e.jpg;La SPA - Refuge de Forbach
132689;0 BALIE (reservée);Croisé / Autre, Labrador (retriever);Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/132689/0-balie-reservee-132689-66ba24ad27f57.jpg;La SPA - Refuge de Guadeloupe – Papillon
146477;Chelly;Croisé / Autre, Husky siberien;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/146477/chelly-146477-6747763a12760.jpg;La SPA - Refuge de Marennes – Lyon
54156;NOKIA;X Terrier;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/54156/nokia-54156-65c3a0e3c645f.jpg;La SPA - Refuge de Chilleurs-Aux-Bois – Le Moulin d'en Haut
131083;RAMSES CHAO12773;Berger belge Malinois;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/131083/ramses-chao12773-131083-66aa38cd05b95.jpg;La SPA - Refuge de Chamarande
142067;FLOCON réservé;Croisé / Autre, Griffon;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/142067/flocon-reserve-142067-673b3a4f8eacf.jpg;La SPA - Refuge de Saint-Parres-Aux-Tertres – Troyes
123674;VORACE;Croisé / Autre, Labrador (retriever);Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/123674/vorace-123674-66faa598c74c5.jpg;La SPA - Refuge d'Yvré-L'Évèque – Le Mans
75710;SONIK;Berger;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/75710/sonik-75710-662e52c429496.jpg;La SPA - Refuge de Montluçon – La Loue
145957;VIGGO;American Bully;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/145957/viggo-145957-6741addba7577.jpg;La SPA - Refuge de Perpignan
146255;PEPSI;Grand gascon saintongeois;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/146255/pepsi-146255-67459ef290090.jpg;La SPA - Refuge de Thionville
117691;RIM,;Croisé / Autre, Berger belge Malinois, Berger Hollandais;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/117691/rim-117691-66eeda1c9179b.jpg;La SPA - Refuge de Vallerargues – Alès
136943;BEAUTE;Berger belge Malinois;Chien;senior;female;true;https://www.la-spa.fr/app/app/uploads/animals/136943/beaute-136943-66fea9c8a0cf8.jpg;La SPA - Refuge de Morée – Jean Leriche
146635;TARZAN;Labrador (retriever);Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/146635/tarzan-146635-6749893bd9a94.jpg;La SPA - Refuge de Luynes – Tours
64775;LEWIS;Berger belge Malinois;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/64775/lewis-64775-672f163ad191d.jpg;La SPA - Refuge d'Arry – Gerhard Cramer
103600;Rève;Jack Russel terrier;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/103600/reve-103600-66d084dd44d1e.jpg;La SPA - Refuge de Golfech – Des Deux Rives
102472;JACKO;Epagneul;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/102472/jacko-102472-66ffeab06ca3e.jpg;La SPA - Refuge de Redon
108612;LOFT OAA19504;Croisé / Autre, Berger Hollandais;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/108612/loft-oaa19504-108612-66d6de3a34db4.jpg;La SPA - Refuge d'Orgeval
144853;Heyden;Croisé / Autre, Dogue;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/144853/heyden-144853-6737bc1236308.jpg;La SPA - Refuge de Rennes
90524;LAGOS;Labrador (retriever);Chien;adult;male;false;https://www.la-spa.fr/app/uploads/animals/90524/lagos-90524-654cf9c3a4a3e.jpg;La SPA - Refuge de Luynes – Tours
145321;MARLEY (BASTIA);Berger de Beauce;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/145321/marley-bastia-145321-673e048a923b9.jpg;La SPA - Maison SPA d’Ajaccio
146121;YAYA VAA24446;Dogue;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/146121/yaya-vaa24446-146121-67443c4ca9b63.jpg;La SPA - Refuge de Vaux-Le-Penil
92802;MOWGLI;X Terrier;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/92802/mowgli-92802-66c20bf360a5b.jpg;La SPA - Refuge de Chilleurs-Aux-Bois – Le Moulin d'en Haut
109216;DRAGO;American staffordshire;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/109216/drago-109216-66c6fd0e885f9.jpg;La SPA - Refuge de Saint-Omer – Le Brockus
120143;POPI;Croisé / Autre, Epagneul breton;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/120143/popi-120143-673bb79b57a64.jpg;La SPA - Refuge de Saint-Parres-Aux-Tertres – Troyes
74984;PICK CHAO12068;Croisé / Autre, Boxer, Dogue;Chien;adult;male;false;https://www.la-spa.fr/app/uploads/animals/74984/pick-chao12068-74984-65731d82917a2.jpg;La SPA - Refuge de Chamarande
109754;HASLAN;American staffordshire;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/109754/haslan-109754-66fbe9c98c2f2.jpg;La SPA - Refuge de Vallerargues – Alès
115961;LUNA;Croisé / Autre, Dogue;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/115961/luna-115961-66d8daafafbcb.jpg;La SPA - Refuge de Thionville
102574;SANKA PAA20375;Croisé / Autre;Chien;adult;male;false;https://www.la-spa.fr/app/uploads/animals/102574/sanka-paa20375-102574-654e16eedfab4.jpg;La SPA - Refuge de Plaisir
146841;Irkan;Croisé / Autre, Setter anglais;Chien;senior;male;false;https://www.la-spa.fr/app/app/uploads/animals/146841/irkan-146841-674ad77da7f92.jpg;La SPA - Maison SPA de Bordeaux
138215;SCOOBYDOO QCN;Croisé / Autre, Berger;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/138215/scoobydoo-qcn-138215-671d05d0b234c.jpg;La SPA - Refuge de Quimper – Du Corniguel
131258;JERONIMO;Pointer;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/131258/jeronimo-131258-67221c3753871.jpg;La SPA - Refuge de Luynes – Tours
130841;NANOUK;Berger;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/130841/nanouk-130841-66d6e81b6ba1b.jpg;La SPA - Refuge de Luynes – Tours
143518;CYCLOPE;Croisé / Autre, Dogue;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/143518/cyclope-143518-6737bc322d668.jpg;La SPA - Refuge de Rennes
146425;JULIE;Croisé / Autre, Berger;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/146425/julie-146425-674722f7a66ec.jpg;La SPA - Refuge de Lezignan Corbières
75048;MAYA;Croisé / Autre, Berger, Shiba inu;Chien;adult;female;true;https://www.la-spa.fr/app/uploads/animals/75048/maya-75048-65664cd34edf9.jpg;La SPA - Refuge de Chilleurs-Aux-Bois – Le Moulin d'en Haut
141878;IZZY;Croisé / Autre, Pointer;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/141878/izzy-141878-674868c5a1422.jpg;La SPA - Refuge de Mirepoix – Le Clergue
140690;JUJU;Croisé / Autre, Berger belge Malinois;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/140690/juju-140690-670d49f71dd6c.jpg;La SPA - Refuge de Plouhinec
113013;NOUKI;Croisé / Autre, Griffon;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/113013/nouki-113013-6628d03586be5.jpg;La SPA - Refuge de Saône et Loire – Beaurepaire en Bresse
146682;DIOR HAA24349;Croisé / Autre, Chihuahua, Chien chinois;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/146682/dior-haa24349-146682-674b1ac68faeb.jpg;La SPA - Refuge d'Hermeray
132036;Marlow;American staffordshire;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/132036/marlow-132036-672b84f49f251.jpg;La SPA - Refuge de Rennes
20582;MUSE;American staffordshire;Chien;adult;female;true;https://www.la-spa.fr/app/app/uploads/animals/20582/muse-20582-66e82b4c4cb31.jpg;La SPA - Refuge de Torreilles – Le Jardin de La Padrine
141562;LOUPIOT;Terre Neuve;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/141562/loupiot-141562-671e1e8f7e5a9.jpg;La SPA - Refuge d'Aix-En-Provence – Des Chiens En Liberté
132693;Dolly;Berger;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/132693/dolly-132693-66ba29bc41830.jpg;La SPA - Refuge de Millau – L'Escale
142451;Loustic;Epagneul breton;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/142451/loustic-142451-673607a907bba.jpg;La SPA - Refuge de Saône et Loire – Beaurepaire en Bresse
146119;KICHTA VAA24444;Dogue;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/146119/kichta-vaa24444-146119-67443b501b569.jpg;La SPA - Refuge de Vaux-Le-Penil
122955;HARLEY EX PÉPIN PAA22271;Croisé / Autre, Dogue;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/122955/harley-ex-pepin-paa22271-122955-66811798a9038.jpg;La SPA - Refuge de Plaisir
56000;ODEON;Croisé / Autre, Boxer, Cane Corso;Chien;adult;male;false;https://www.la-spa.fr/app/uploads/animals/56000/odeon-56000-633d9a1b3c45c.jpg;La SPA - Refuge de Forbach
136051;Nikita;American staffordshire;Chien;senior;female;true;https://www.la-spa.fr/app/app/uploads/animals/136051/nikita-136051-66fa455146143.jpg;La SPA - Refuge de Tilloy-Les-Mofflaines – Arras
144680;TIGRESSE;Berger;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/144680/tigresse-144680-673858846cde7.jpg;La SPA - Refuge de Torreilles – Le Jardin de La Padrine
144850;GAYLE;Croisé / Autre, Berger;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/144850/gayle-144850-6737b96ea02ea.jpg;La SPA - Refuge de Rennes
145064;Jeanette;Jadg Terrier;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/145064/jeanette-145064-673dba7f6f2eb.jpg;La SPA - Refuge d'Étalondes
141124;STITCH;Berger belge Malinois;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/141124/stitch-141124-6712249d4db57.jpg;La SPA - Refuge du Cotentin – Cherbourg
143217;Elora CAA12998;American Bully;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/143217/elora-caa12998-143217-6728c0086cff3.jpg;La SPA - Refuge de Compiègne
142938;TAZ;Boxer;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/142938/taz-142938-6738ffc08117e.jpg;La SPA - Refuge de Haute-Marne Voillecomte – Maison des Caliméros
140098;CRINA;Berger;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/140098/crina-140098-6706933338751.jpg;La SPA - Refuge de Thionville
134322;MALVA VAA24262;Epagneul breton;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/134322/malva-vaa24262-134322-66cb2c2b2c544.jpg;La SPA - Refuge de Vaux-Le-Penil
141988;Bostyk;Berger australien d'Amérique;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/141988/bostyk-141988-67327e46b4c8c.jpg;La SPA - Refuge de Le Garric – Albi
38516;HEAVEN;Croisé / Autre, Boxer;Chien;adult;male;false;https://www.la-spa.fr/app/uploads/animals/38516/heaven-38516-6560998875f69.jpg;La SPA - Refuge de Luynes – Tours
125777;POYRAZ;Berger d'Anatolie;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/125777/poyraz-125777-66740a5d502c7.jpg;La SPA - Refuge de Forbach
143908;SMACK;Dogue;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/143908/smack-143908-672e3a2c8d08d.jpg;La SPA - Refuge d'Arry – Gerhard Cramer
102411;SUGA VAA23993;Berger belge Malinois;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/102411/suga-vaa23993-102411-66d980f1cd25f.jpg;La SPA - Refuge de Vaux-Le-Penil
146112;CHOUPY;Croisé / Autre, Cane Corso;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/146112/choupy-146112-6743799387b74.jpg;La SPA - Refuge de Laon – Des Prés de Longuevalle
20014;TIPER;Croisé / Autre, Cocker anglais (spaniel);Chien;adult;male;true;https://www.la-spa.fr/app/uploads/animals/20014/tiper-20014-637b3c1d4ea0b.jpg;La SPA - Refuge de Le Garric – Albi
143048;HALO;Shar pei;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/143048/halo-143048-6729158f50923.jpg;La SPA - Refuge de Gennevilliers – Grammont
142343;EKKO;Berger australien d'Amérique;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/142343/ekko-142343-673cfdfad2ff1.jpg;La SPA - Refuge du Cotentin – Cherbourg
144928;U'TOUSKA;Berger belge Malinois;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/144928/utouska-144928-6738ac5d14af3.jpg;La SPA - Refuge de Le Garric – Albi
123613;ROYAL;Berger belge Malinois;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/123613/royal-123613-66588a0fd798b.jpg;La SPA - Refuge de Luynes – Tours
136806;HELIOS;Croisé / Autre, Terrier;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/136806/helios-136806-67486817aeeba.jpg;La SPA - Refuge de Chilleurs-Aux-Bois – Le Moulin d'en Haut
133378;SAIKHO HAA24189;Croisé / Autre, Dogue;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/133378/saikho-haa24189-133378-674b185560ed0.jpg;La SPA - Refuge d'Hermeray
144815;TAYLA QCN;Berger d'Anatolie;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/144815/tayla-qcn-144815-67376bd02f2d5.jpg;La SPA - Refuge de Quimper – Du Corniguel
139618;ERA VAA24368;Croisé / Autre, Berger, Dogue;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/139618/era-vaa24368-139618-67274fb23b8c1.jpg;La SPA - Refuge de Vaux-Le-Penil
144607;naza;Croisé / Autre, Staffie;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/144607/naza-144607-67360dddb8785.jpg;La SPA - Refuge de Saint-Pierre-du-Mont – Mont-de-Marsan
122444;DASH;Griffon nivernais;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/122444/dash-122444-66e8239b70fde.jpg;La SPA - Refuge de Torreilles – Le Jardin de La Padrine
144128;Nero;Croisé / Autre, Epagneul;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/144128/nero-144128-6730c7f49545f.jpg;La SPA - Refuge de Golfech – Des Deux Rives
135686;MONT;Griffon fauve de Bretagne;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/135686/mont-135686-674491df3c758.jpg;La SPA - Refuge de Châteaubourg
144130;Nikita;Croisé / Autre, Epagneul;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/144130/nikita-144130-673318f78d3f1.jpg;La SPA - Refuge de Golfech – Des Deux Rives
132041;MARCEL;Berger belge Malinois;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/132041/marcel-132041-670014784dca2.jpg;La SPA - Refuge de Rennes
144923;VASKO;Chihuahua;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/144923/vasko-144923-674235d09260d.jpg;La SPA - Refuge de Sarreguemines
140791;FALCKO;Berger belge Malinois;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/140791/falcko-140791-670e7a3b556fb.jpg;La SPA - Refuge de Briançon – Le Chazal
138029;SHADOW;StaffordShire bull terrier;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/138029/shadow-138029-6731d8dd052a6.jpg;La SPA - Refuge de Laon – Des Prés de Longuevalle
143393;myrtille;Croisé / Autre, Berger;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/143393/myrtille-143393-67323ce4be17e.jpg;La SPA - Refuge de Château-d'Olonne – Les Petites Prises
143075;KATTY;Croisé / Autre;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/143075/katty-143075-6728fa7a7dddd.jpg;La SPA - Refuge de Gennevilliers – Grammont
95499;Aston;Croisé / Autre, Berger allemand;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/95499/aston-95499-66178daba0436.jpg;La SPA - Refuge de Saint-Pierre-du-Mont – Mont-de-Marsan
106383;Boujou;Dogue argentin;Chien;adult;male;false;https://www.la-spa.fr/app/uploads/animals/106383/boujou-106383-65757f66694e2.jpg;La SPA - Refuge de Tilloy-Les-Mofflaines – Arras
136898;Paco CAA12881;American staffordshire;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/136898/paco-caa12881-136898-66e985776a31d.jpg;La SPA - Refuge de Compiègne
143619;ratzan PAA22525;Braque Allemand;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/143619/ratzan-paa22525-143619-672bdeb06ad70.jpg;La SPA - Refuge de Plaisir
144946;BILLY;Terre Neuve;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/144946/billy-144946-6738bc89e0833.jpg;La SPA - Refuge de Saint-Omer – Le Brockus
142301;SETH;Croisé / Autre;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/142301/seth-142301-6728fb4167b76.jpg;La SPA - Refuge de Gennevilliers – Grammont
144389;Igor;Croisé / Autre, Griffon;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/144389/igor-144389-67430ce5302f1.jpg;La SPA - Refuge de Golfech – Des Deux Rives
82569;KAISER;Croisé / Autre, Boxer, Dogue argentin;Chien;adult;male;false;https://www.la-spa.fr/app/uploads/animals/82569/kaiser-82569-651be67a41e4a.jpg;La SPA - Refuge de Luynes – Tours
98926;DJANGO;Berger belge Malinois;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/98926/django-98926-671a37777ce9b.jpg;La SPA - Refuge de Vallerargues – Alès
110150;WALIBI;Croisé / Autre, Levrier, Sloughi;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/110150/walibi-110150-672b487e2cd4e.jpg;La SPA - Refuge de Vallerargues – Alès
146312;SCOTTY;Croisé / Autre, Fox terrier poil dur;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/146312/scotty-146312-67463404bf116.jpg;La SPA - Refuge de Lezignan Corbières
131829;Tarzan;Croisé / Autre, Berger de Beauce;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/131829/tarzan-131829-674497463b9e3.jpg;La SPA - Refuge de Saint-Pierre-du-Mont – Mont-de-Marsan
137955;LOLA;Jack Russel terrier;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/137955/lola-137955-671e5e93b6ae5.jpg;La SPA - Refuge de Thionville
86588;ICE;American staffordshire;Chien;senior;female;true;https://www.la-spa.fr/app/app/uploads/animals/86588/ice-86588-65fffc54d93fc.jpg;La SPA - Refuge de Saône et Loire – Beaurepaire en Bresse
76264;Manza;Croisé / Autre, Berger belge Malinois;Chien;senior;female;true;https://www.la-spa.fr/app/app/uploads/animals/76264/manza-76264-670a6b0aee7ea.jpg;La SPA - Refuge de Saint-Pierre-du-Mont – Mont-de-Marsan
109284;PRINCESSE;Berger Hollandais;Chien;adult;female;true;https://www.la-spa.fr/app/app/uploads/animals/109284/princesse-109284-66dad03c88a88.jpg;La SPA - Refuge de Vallerargues – Alès
92324;NOUKI;Croisé / Autre, Border Collie;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/92324/nouki-92324-67288c8a97cfe.jpg;La SPA - Refuge de Nantes-Bouguenais
130096;WHITE;Croisé / Autre, Pointer;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/130096/white-130096-66ed4f52733fc.jpg;La SPA - Refuge de Brugheas – Vichy
119147;ZUMA;Croisé / Autre, Labrador (retriever), Golden Retriever;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/119147/zuma-119147-67332819bfaab.jpg;La SPA - Refuge de Saône et Loire – Beaurepaire en Bresse
104710;S'Chanel;American staffordshire;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/104710/schanel-104710-6748e4304dbf0.jpg;La SPA - Refuge de Sarreguemines
146758;SONIX VAA24455;Berger;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/146758/sonix-vaa24455-146758-6749e83a9b874.jpg;La SPA - Refuge de Vaux-Le-Penil
74145;Rio;Berger belge Malinois;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/74145/rio-74145-66cb11cdd111b.jpg;La SPA - Refuge de Perpignan
96200;DIAMOND VAA23917;Croisé / Autre, American staffordshire;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/96200/diamond-vaa23917-96200-66d980cfd444f.jpg;La SPA - Refuge de Vaux-Le-Penil
143460;MAMITA;Dogue;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/143460/mamita-143460-672fb3afd848e.jpg;La SPA - Refuge d'Aix-En-Provence – Des Chiens En Liberté
146120;ALITA VAA24443;Dogue;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/146120/alita-vaa24443-146120-67443bcfad03c.jpg;La SPA - Refuge de Vaux-Le-Penil
137542;Kenya;Dogue argentin;Chien;adult;female;true;https://www.la-spa.fr/app/app/uploads/animals/137542/kenya-137542-6720f9466dcd0.jpg;La SPA - Refuge de Le Garric – Albi
146107;PLUTO;Cane Corso;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/146107/pluto-146107-6743772a4da03.jpg;La SPA - Refuge de Laon – Des Prés de Longuevalle
139622;CACHOU;Croisé / Autre;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/139622/cachou-139622-67011273a2f32.jpg;La SPA - Refuge de Le Garric – Albi
146114;Rhune;Croisé / Autre, Border Collie;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/146114/rhune-146114-674386a6b427b.jpg;La SPA - Refuge de Lorient-Inzinzac
141038;ORIA;Border Collie;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/141038/oria-141038-6711021dafe32.jpg;La SPA - Refuge de Mirepoix – Le Clergue
129840;PAMELA;Berger allemand;Chien;adult;female;true;https://www.la-spa.fr/app/app/uploads/animals/129840/pamela-129840-66af9ea48d38f.jpg;La SPA - Refuge de Sarreguemines
146355;Budy;Croisé / Autre, Dogue;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/146355/budy-146355-6746e0417b25f.jpg;La SPA - Refuge de Marennes – Lyon
146391;VITA;Berger;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/146391/vita-146391-674702b052b04.jpg;La SPA - Refuge de La-Roche-Sur-Yon
35996;ANGELO;American staffordshire;Chien;adult;male;false;https://www.la-spa.fr/app/uploads/animals/35996/angelo-35996-65574a96e14f8.jpg;La SPA - Refuge de Luynes – Tours
20012;NIKY OAA16175;Croisé / Autre, Dogue argentin;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/20012/niky-oaa16175-20012-665a3cf3c03ab.jpg;La SPA - Refuge d'Orgeval
144051;SARKO (réservé) OAA19695;Croisé / Autre, Labrador (retriever), Dogue;Chien;junior;male;false;https://www.la-spa.fr/app/app/uploads/animals/144051/sarko-reserve-oaa19695-144051-674316e391f9a.jpg;La SPA - Refuge d'Orgeval
126935;olya paa22312;Dogue;Chien;junior;female;false;https://www.la-spa.fr/app/app/uploads/animals/126935/olya-paa22312-126935-667ef0daef5f7.jpg;La SPA - Refuge de Plaisir
119522;Leyton;Croisé / Autre, Boxer, Bouvier Bernois;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/119522/leyton-119522-672f3940d6869.jpg;La SPA - Refuge de Vitré – Le Bois Pinson
142631;saian;Montagne des Pyrénées;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/142631/saian-142631-672ce46c02ece.jpg;La SPA - Refuge de Vallerargues – Alès
145604;ALPHA;Dogue;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/145604/alpha-145604-6740680fd4525.jpg;La SPA - Refuge de Gennevilliers – Grammont
88407;BLACKY CHAO11130;Berger Hollandais;Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/88407/blacky-chao11130-88407-669118bb73fe0.jpg;La SPA - Refuge de Chamarande
142873;MARGE;Croisé / Autre, Berger;Chien;adult;female;false;https://www.la-spa.fr/app/app/uploads/animals/142873/marge-142873-6724e3439f1fb.jpg;La SPA - Refuge de Guadeloupe – Papillon
121081;FIDJI;Berger belge Malinois;Chien;senior;female;true;https://www.la-spa.fr/app/app/uploads/animals/121081/fidji-121081-66518e3fd0bd0.jpg;La SPA - Refuge de Brugheas – Vichy
146340;Vatable;Jack Russel terrier;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/146340/vatable-146340-6746351ac3320.jpg;La SPA - Refuge de Cholet – De l'Espérance
143041;ANGELO;Pinscher nain;Chien;senior;male;true;https://www.la-spa.fr/app/app/uploads/animals/143041/angelo-143041-6729176edc55e.jpg;La SPA - Refuge de Gennevilliers – Grammont
76229;TOM;Croisé / Autre, Labrador (retriever);Chien;adult;male;true;https://www.la-spa.fr/app/app/uploads/animals/76229/tom-76229-65b8f40464be1.jpg;La SPA - Refuge de Redon
109472;PHOENIX VAA22312;Berger belge Malinois;Chien;adult;male;false;https://www.la-spa.fr/app/app/uploads/animals/109472/phoenix-vaa22312-109472-6693daf0e64c3.jpg;La SPA - Refuge de Vaux-Le-Penil
